ip,timestamp,method,uri,status_code,url_length,bytes,response_bytes,decoded_uri,is_suspicious_uri,is_4xx,is_5xx,bytes_normal,bytes_error,request_interval,method_GET,method_HEAD,method_OPTIONS,method_POST
104.222.32.67,1/22/2019 8:00,GET,/m/product/11947/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%DA%A9%D8%A7%D8%B1%D9%85%D9%86%D8%AF%DB%8C-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-Nilper-Task-Chair-SK712T,200,165,21575,21575,/m/product/11947/صندلی-کارمندی-نیلپر-مدل-nilper-task-chair-sk712t,0,0,0,21575,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/8739/specialSale,200,23,15350,15350,/image/8739/specialsale,0,0,0,15350,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/33536/productType/240x180,200,32,22177,22177,/image/33536/producttype/240x180,0,0,0,22177,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/1215/mainSlideMobile,200,27,69159,69159,/image/1215/mainslidemobile,0,0,0,69159,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/1210/mainSlideMobile,200,27,66326,66326,/image/1210/mainslidemobile,0,0,0,66326,#N/A,0,TRUE,FALSE,FALSE,FALSE
204.18.201.252,1/22/2019 8:00,GET,/m/filter/b2%2Cb99%2Cp14%2Ct106,200,31,18736,18736,"/m/filter/b2,b99,p14,t106",0,0,0,18736,#N/A,0,TRUE,FALSE,FALSE,FALSE
204.18.201.252,1/22/2019 8:00,GET,/m/filter/b2%2Cb99%2Cp14%2Ct106,200,31,16175,16175,"/m/filter/b2,b99,p14,t106",0,0,0,16175,#N/A,0,TRUE,FALSE,FALSE,FALSE
204.18.201.252,1/22/2019 8:00,GET,/image/31271/productModel/200x200,200,33,2434,2434,/image/31271/productmodel/200x200,0,0,0,2434,#N/A,0,TRUE,FALSE,FALSE,FALSE
204.18.201.252,1/22/2019 8:00,GET,/image/29374/productModel/200x200,200,33,2283,2283,/image/29374/productmodel/200x200,0,0,0,2283,#N/A,0,TRUE,FALSE,FALSE,FALSE
204.18.201.252,1/22/2019 8:00,GET,/image/62398/productModel/200x200,200,33,2641,2641,/image/62398/productmodel/200x200,0,0,0,2641,#N/A,0,TRUE,FALSE,FALSE,FALSE
204.18.201.252,1/22/2019 8:00,GET,/image/59015/productModel/200x200,200,33,3061,3061,/image/59015/productmodel/200x200,0,0,0,3061,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/favicon.ico,200,12,0,0,/favicon.ico,0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/38/productType/240x180,200,29,7963,7963,/image/38/producttype/240x180,0,0,0,7963,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/1/productType/240x180,200,28,16901,16901,/image/1/producttype/240x180,0,0,0,16901,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/1218/mainSlideMobile,200,27,68123,68123,/image/1218/mainslidemobile,0,0,0,68123,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/static/images/tracking-bg.png,200,30,16988,16988,/static/images/tracking-bg.png,0,0,0,16988,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/static/images/favicon.ico,200,26,152,152,/static/images/favicon.ico,0,0,0,152,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/static/images/jcountdown/jcountdown_metal_black.png,200,52,17355,17355,/static/images/jcountdown/jcountdown_metal_black.png,0,0,0,17355,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/static/images/arrow-left.png,200,29,474,474,/static/images/arrow-left.png,0,0,0,474,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/site/alexaGooleAnalitic,200,24,323,323,/site/alexagooleanalitic,0,0,0,323,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/static/images/guarantees/support.png,200,37,6454,6454,/static/images/guarantees/support.png,0,0,0,6454,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/static/images/guarantees/pos.png,200,33,6465,6465,/static/images/guarantees/pos.png,0,0,0,6465,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/static/images/loading.gif,200,26,7370,7370,/static/images/loading.gif,0,0,0,7370,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/static/images/arrow-right.png,200,30,475,475,/static/images/arrow-right.png,0,0,0,475,#N/A,0,TRUE,FALSE,FALSE,FALSE
95.81.72.148,1/22/2019 8:00,GET,/static/images/guarantees/fastDelivery.png,200,42,7713,7713,/static/images/guarantees/fastdelivery.png,0,0,0,7713,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/,302,1,0,0,/,0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/static/images/guarantees/goodShopping.png,200,42,6496,6496,/static/images/guarantees/goodshopping.png,0,0,0,6496,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/static/images/guarantees/warranty.png,200,38,5807,5807,/static/images/guarantees/warranty.png,0,0,0,5807,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/static/css/font/wyekan/font.woff,200,33,28536,28536,/static/css/font/wyekan/font.woff,0,0,0,28536,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/8727/specialSale,200,23,16076,16076,/image/8727/specialsale,0,0,0,16076,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/static/images/guarantees/bestPrice.png,200,39,7356,7356,/static/images/guarantees/bestprice.png,0,0,0,7356,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/static/images/guarantees/support.png,200,37,6454,6454,/static/images/guarantees/support.png,0,0,0,6454,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/static/images/guarantees/fastDelivery.png,200,42,7713,7713,/static/images/guarantees/fastdelivery.png,0,0,0,7713,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/8712/specialSale,200,23,16330,16330,/image/8712/specialsale,0,0,0,16330,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/5935/productType/240x180,200,31,17326,17326,/image/5935/producttype/240x180,0,0,0,17326,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/6213/productType/240x180,200,31,17786,17786,/image/6213/producttype/240x180,0,0,0,17786,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/5506/productType/240x180,200,31,16837,16837,/image/5506/producttype/240x180,0,0,0,16837,#N/A,0,TRUE,FALSE,FALSE,FALSE
104.222.32.67,1/22/2019 8:00,GET,/image/51/productType/240x180,200,29,17251,17251,/image/51/producttype/240x180,0,0,0,17251,#N/A,0,TRUE,FALSE,FALSE,FALSE
77.237.187.102,1/22/2019 8:00,GET,/image/62149/productModel/100x100,200,33,2326,2326,/image/62149/productmodel/100x100,0,0,0,2326,#N/A,0,TRUE,FALSE,FALSE,FALSE
2.180.93.67,1/22/2019 8:00,GET,/image/5506/productType/240x180,200,31,16837,16837,/image/5506/producttype/240x180,0,0,0,16837,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.232.20.69,1/22/2019 8:00,GET,/image/61567/productModel/150x150,200,33,2170,2170,/image/61567/productmodel/150x150,0,0,0,2170,#N/A,0,TRUE,FALSE,FALSE,FALSE
37.148.73.142,1/22/2019 8:00,GET,/static/images/guarantees/support.png,200,37,6454,6454,/static/images/guarantees/support.png,0,0,0,6454,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/static/images/guarantees/support.png,200,37,6454,6454,/static/images/guarantees/support.png,0,0,0,6454,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/static/css/font/wyekan/font.woff,200,33,28536,28536,/static/css/font/wyekan/font.woff,0,0,0,28536,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/settings/logo,200,14,4120,4120,/settings/logo,0,0,0,4120,#N/A,0,TRUE,FALSE,FALSE,FALSE
185.129.214.209,1/22/2019 8:00,GET,/site/alexaGooleAnalitic,200,24,323,323,/site/alexagooleanalitic,0,0,0,323,#N/A,60,TRUE,FALSE,FALSE,FALSE
5.112.68.34,1/22/2019 8:00,GET,/discountLabel/get/3,200,20,4336,4336,/discountlabel/get/3,0,0,0,4336,#N/A,60,TRUE,FALSE,FALSE,FALSE
5.112.68.34,1/22/2019 8:00,GET,/settings/logo,200,14,4120,4120,/settings/logo,0,0,0,4120,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.112.68.34,1/22/2019 8:00,GET,/m/product/4260/873/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-Optima-SR-B240TW,200,210,21368,21368,/m/product/4260/873/یخچال-فریزر-فریزر-پایین-اسنوا-مدل-optima-sr-b240tw,0,0,0,21368,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.112.68.34,1/22/2019 8:00,GET,/image/4260,200,11,71662,71662,/image/4260,0,0,0,71662,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/656/brand,200,16,2222,2222,/image/656/brand,0,0,0,2222,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/648/brand,200,16,2143,2143,/image/648/brand,0,0,0,2143,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/485/brand,200,16,2288,2288,/image/485/brand,0,0,0,2288,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/802/mainSlide,200,20,93262,93262,/image/802/mainslide,0,0,0,93262,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59473/productModel/150x150,200,33,2432,2432,/image/59473/productmodel/150x150,0,0,0,2432,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/460/productTypeType,200,26,13489,13489,/image/460/producttypetype,0,0,0,13489,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59474/productModel/150x150,200,33,2432,2432,/image/59474/productmodel/150x150,0,0,0,2432,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/459/productTypeType,200,26,10485,10485,/image/459/producttypetype,0,0,0,10485,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,"/filter/p12786,rf20000000,rt30000000,stexists",200,45,34105,34105,"/filter/p12786,rf20000000,rt30000000,stexists",0,0,0,34105,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/site/alexaGooleAnalitic,200,24,323,323,/site/alexagooleanalitic,0,0,0,323,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/static/bundle-bundle_site_head.css,200,35,55531,55531,/static/bundle-bundle_site_head.css,0,0,0,55531,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/static/images/guarantees/fastDelivery.png,200,42,7713,7713,/static/images/guarantees/fastdelivery.png,0,0,0,7713,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58907/productModel/100x100,200,33,1317,1317,/image/58907/productmodel/100x100,0,0,0,1317,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/8/productType/240x180,200,28,10329,10329,/image/8/producttype/240x180,0,0,0,10329,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/18342/productType/240x180,200,32,16983,16983,/image/18342/producttype/240x180,0,0,0,16983,#N/A,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,GET,/rapidGrails/jsonList,200,21,1142,1142,/rapidgrails/jsonlist,0,0,0,1142,#N/A,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,GET,/rapidGrails/jsonList,200,21,904,904,/rapidgrails/jsonlist,0,0,0,904,#N/A,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,POST,/orderAdministration/saveCourier,200,32,1237,1237,/orderadministration/savecourier,0,0,0,1237,#N/A,0,FALSE,FALSE,FALSE,TRUE
195.181.169.141,1/22/2019 8:00,GET,/orderAdministration/assignCourier/187165,200,41,535,535,/orderadministration/assigncourier/187165,0,0,0,535,#N/A,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,POST,/orderAdministration/list/transmitted,200,37,2626,2626,/orderadministration/list/transmitted,0,0,0,2626,#N/A,0,FALSE,FALSE,FALSE,TRUE
195.181.169.141,1/22/2019 8:00,GET,/rapidGrails/jsonList,499,21,0,0,/rapidgrails/jsonlist,0,1,0,#N/A,0,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,GET,/plugins/rapid-grails-0.1/js/criteria.js,302,40,0,0,/plugins/rapid-grails-0.1/js/criteria.js,0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,GET,/rapidGrails/jsonList,499,21,0,0,/rapidgrails/jsonlist,0,1,0,#N/A,0,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,POST,/orderAdministration/saveCourier,200,32,1175,1175,/orderadministration/savecourier,0,0,0,1175,#N/A,0,FALSE,FALSE,FALSE,TRUE
195.181.169.141,1/22/2019 8:00,GET,/rapidGrails/jsonList,200,21,1025,1025,/rapidgrails/jsonlist,0,0,0,1025,#N/A,60,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/1218/mainSlideMobile,200,27,68123,68123,/image/1218/mainslidemobile,0,0,0,68123,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/favicon.ico,200,12,0,0,/favicon.ico,0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/static/images/guarantees/goodShopping.png,200,42,6496,6496,/static/images/guarantees/goodshopping.png,0,0,0,6496,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/m/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,200,87,16997,16997,/m/browse/home-appliances/لوازم-خانگی,0,0,0,16997,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/static/images/guarantees/warranty.png,200,38,5807,5807,/static/images/guarantees/warranty.png,0,0,0,5807,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/amp-helper-frame.html,200,22,133,133,/amp-helper-frame.html,0,0,0,133,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/8710/specialSale,200,23,16330,16330,/image/8710/specialsale,0,0,0,16330,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/1178/mainSlideMobile,200,27,63043,63043,/image/1178/mainslidemobile,0,0,0,63043,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/1176/mainSlideMobile,200,27,106246,106246,/image/1176/mainslidemobile,0,0,0,106246,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/static/images/guarantees/bestPrice.png,200,39,7356,7356,/static/images/guarantees/bestprice.png,0,0,0,7356,#N/A,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,POST,/orderAdministration/list/transmitted,200,37,2628,2628,/orderadministration/list/transmitted,0,0,0,2628,#N/A,0,FALSE,FALSE,FALSE,TRUE
34.228.233.60,1/22/2019 8:00,GET,/image/58909/productModel/100x100,200,33,1317,1317,/image/58909/productmodel/100x100,0,0,0,1317,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58912/productModel/100x100,200,33,1382,1382,/image/58912/productmodel/100x100,0,0,0,1382,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58997/productModel/150x150,200,33,1954,1954,/image/58997/productmodel/150x150,0,0,0,1954,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59471/productModel/150x150,200,33,2432,2432,/image/59471/productmodel/150x150,0,0,0,2432,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58914/productModel/150x150,200,33,2114,2114,/image/58914/productmodel/150x150,0,0,0,2114,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59278/productModel/150x150,200,33,2254,2254,/image/59278/productmodel/150x150,0,0,0,2254,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58904/productModel/150x150,200,33,2124,2124,/image/58904/productmodel/150x150,0,0,0,2124,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59017/productModel/150x150,200,33,1914,1914,/image/59017/productmodel/150x150,0,0,0,1914,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59099/productModel/150x150,200,33,2253,2253,/image/59099/productmodel/150x150,0,0,0,2253,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59039/productModel/150x150,200,33,2233,2233,/image/59039/productmodel/150x150,0,0,0,2233,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59102/productModel/150x150,200,33,2253,2253,/image/59102/productmodel/150x150,0,0,0,2253,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59277/productModel/150x150,200,33,2254,2254,/image/59277/productmodel/150x150,0,0,0,2254,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/39867/productModel/100x100,200,33,1306,1306,/image/39867/productmodel/100x100,0,0,0,1306,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59019/productModel/150x150,200,33,1914,1914,/image/59019/productmodel/150x150,0,0,0,1914,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59276/productModel/150x150,200,33,2254,2254,/image/59276/productmodel/150x150,0,0,0,2254,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59018/productModel/150x150,200,33,1914,1914,/image/59018/productmodel/150x150,0,0,0,1914,#N/A,60,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/13794/productType/240x180,200,32,13181,13181,/image/13794/producttype/240x180,0,0,0,13181,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/2/productType/240x180,200,28,10527,10527,/image/2/producttype/240x180,0,0,0,10527,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/32553/productType/240x180,200,32,10993,10993,/image/32553/producttype/240x180,0,0,0,10993,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/46/productType/240x180,200,29,15088,15088,/image/46/producttype/240x180,0,0,0,15088,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/17/productType/240x180,200,29,12942,12942,/image/17/producttype/240x180,0,0,0,12942,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59291/productModel/150x150,200,33,2857,2857,/image/59291/productmodel/150x150,0,0,0,2857,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58906/productModel/100x100,200,33,1317,1317,/image/58906/productmodel/100x100,0,0,0,1317,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58905/productModel/150x150,200,33,2124,2124,/image/58905/productmodel/150x150,0,0,0,2124,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59041/productModel/150x150,200,33,2233,2233,/image/59041/productmodel/150x150,0,0,0,2233,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58913/productModel/100x100,200,33,1382,1382,/image/58913/productmodel/100x100,0,0,0,1382,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58911/productModel/100x100,200,33,1382,1382,/image/58911/productmodel/100x100,0,0,0,1382,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.121.94.228,1/22/2019 8:00,GET,/image/55/productType/240x180,200,29,12390,12390,/image/55/producttype/240x180,0,0,0,12390,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58901/productModel/100x100,200,33,1436,1436,/image/58901/productmodel/100x100,0,0,0,1436,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58899/productModel/100x100,200,33,1306,1306,/image/58899/productmodel/100x100,0,0,0,1306,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58905/productModel/100x100,200,33,1436,1436,/image/58905/productmodel/100x100,0,0,0,1436,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58903/productModel/100x100,200,33,1436,1436,/image/58903/productmodel/100x100,0,0,0,1436,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58904/productModel/100x100,200,33,1436,1436,/image/58904/productmodel/100x100,0,0,0,1436,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.112.68.34,1/22/2019 8:00,GET,/image/4260,200,11,12713,12713,/image/4260,0,0,0,12713,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.114.106.126,1/22/2019 8:00,GET,/image/11947,200,12,4167,4167,/image/11947,0,0,0,4167,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.114.106.126,1/22/2019 8:00,GET,/image/33888,200,12,3975,3975,/image/33888,0,0,0,3975,#N/A,0,TRUE,FALSE,FALSE,FALSE
5.114.164.132,1/22/2019 8:00,GET,/image/11042,200,12,6079,6079,/image/11042,0,0,0,6079,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58922/productModel/100x100,200,33,1301,1301,/image/58922/productmodel/100x100,0,0,0,1301,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58924/productModel/100x100,200,33,1301,1301,/image/58924/productmodel/100x100,0,0,0,1301,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58920/productModel/100x100,200,33,1245,1245,/image/58920/productmodel/100x100,0,0,0,1245,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58914/productModel/100x100,200,33,1382,1382,/image/58914/productmodel/100x100,0,0,0,1382,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58915/productModel/100x100,200,33,1241,1241,/image/58915/productmodel/100x100,0,0,0,1241,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58921/productModel/100x100,200,33,1245,1245,/image/58921/productmodel/100x100,0,0,0,1245,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/58897/productModel/100x100,200,33,1306,1306,/image/58897/productmodel/100x100,0,0,0,1306,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.228.233.60,1/22/2019 8:00,GET,/image/59103/productModel/150x150,200,33,2253,2253,/image/59103/productmodel/150x150,0,0,0,2253,#N/A,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,GET,/plugins/rapid-grails-0.1/js/criteria.js,302,40,0,0,/plugins/rapid-grails-0.1/js/criteria.js,0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,GET,/plugins/rapid-grails-0.1/js/criteria.js,302,40,0,0,/plugins/rapid-grails-0.1/js/criteria.js,0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
195.181.169.141,1/22/2019 8:00,GET,/rapidGrails/jsonList,200,21,794,794,/rapidgrails/jsonlist,0,0,0,794,#N/A,0,TRUE,FALSE,FALSE,FALSE
2.178.96.200,1/22/2019 8:00,GET,/static/images/guarantees/warranty.png,200,38,5807,5807,/static/images/guarantees/warranty.png,0,0,0,5807,#N/A,0,TRUE,FALSE,FALSE,FALSE
2.178.96.200,1/22/2019 8:00,GET,/image/5681,200,11,14047,14047,/image/5681,0,0,0,14047,#N/A,0,TRUE,FALSE,FALSE,FALSE
2.178.96.200,1/22/2019 8:00,GET,/image/5681,200,11,13821,13821,/image/5681,0,0,0,13821,#N/A,0,TRUE,FALSE,FALSE,FALSE
2.178.96.200,1/22/2019 8:00,GET,/static/images/guarantees/bestPrice.png,200,39,7356,7356,/static/images/guarantees/bestprice.png,0,0,0,7356,#N/A,0,TRUE,FALSE,FALSE,FALSE
2.178.96.200,1/22/2019 8:00,GET,/static/images/guarantees/fastDelivery.png,200,42,7713,7713,/static/images/guarantees/fastdelivery.png,0,0,0,7713,#N/A,0,TRUE,FALSE,FALSE,FALSE
2.178.96.200,1/22/2019 8:00,GET,/static/images/guarantees/support.png,200,37,6454,6454,/static/images/guarantees/support.png,0,0,0,6454,#N/A,0,TRUE,FALSE,FALSE,FALSE
2.178.96.200,1/22/2019 8:00,GET,/static/images/guarantees/pos.png,200,33,6465,6465,/static/images/guarantees/pos.png,0,0,0,6465,#N/A,0,TRUE,FALSE,FALSE,FALSE
