ip,time_window,request_count,error_4xx_rate,error_5xx_rate,avg_payload_bytes,max_payload_bytes,unique_uri_count,suspicious_flag_count
63.143.42.246,2019-01-22 05:51:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 05:52:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 05:54:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 05:56:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 05:57:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 05:59:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:01:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:02:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:04:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:06:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:07:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:09:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:11:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:12:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:14:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:16:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:17:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:19:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:21:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:22:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:24:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:26:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:27:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:29:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:31:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:32:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:34:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:36:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:37:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:39:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:41:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:42:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:44:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:46:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:47:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:49:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:51:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:52:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:54:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:56:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:57:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 06:59:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:01:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:02:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:04:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:06:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:07:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:09:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:11:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:12:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:14:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:16:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:17:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:19:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:21:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:22:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:24:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:26:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:27:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:29:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:31:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:32:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:34:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:38:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:42:00,1,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:43:00,3,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:49:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:50:00,2,0.0,0.0,0.0,0,1,0
63.143.42.246,2019-01-22 07:58:00,2,0.0,0.0,0.0,0,1,0
64.145.79.201,2019-01-22 07:25:00,4,0.0,0.0,3953.25,4377,4,0
64.145.79.201,2019-01-22 07:26:00,1,0.0,0.0,4119.0,4119,1,0
64.233.172.171,2019-01-22 06:05:00,30,0.0,0.0,13785.166666666666,185207,30,0
64.233.172.173,2019-01-22 06:05:00,24,0.0,0.0,8383.041666666666,77171,24,0
64.233.172.173,2019-01-22 06:52:00,1,0.0,0.0,152.0,152,1,0
64.233.172.175,2019-01-22 04:00:00,1,0.0,0.0,94646.0,94646,1,0
64.233.172.175,2019-01-22 06:05:00,21,0.0,0.0,12398.047619047618,89848,21,0
64.233.172.224,2019-01-22 06:05:00,4,0.0,0.0,2002.75,2885,4,0
64.233.172.228,2019-01-22 06:05:00,8,0.0,0.0,3794.0,12351,8,0
64.233.172.228,2019-01-22 06:52:00,1,0.0,0.0,30730.0,30730,1,0
64.233.172.230,2019-01-22 06:05:00,5,0.0,0.0,12860.6,33161,5,0
64.233.172.244,2019-01-22 06:52:00,1,0.0,0.0,178.0,178,1,0
64.52.102.26,2019-01-22 07:46:00,1,0.0,0.0,3975.0,3975,1,0
64.52.102.26,2019-01-22 07:47:00,1,0.0,0.0,4167.0,4167,1,0
64.90.48.181,2019-01-22 07:42:00,1,0.0,0.0,178.0,178,1,0
65.49.68.164,2019-01-22 07:58:00,2,0.0,0.0,43143.0,55531,2,0
65.49.68.165,2019-01-22 07:05:00,5,0.0,0.0,70336.0,185207,5,0
65.49.68.165,2019-01-22 07:06:00,31,0.0,0.0,18857.677419354837,148769,30,0
65.49.68.165,2019-01-22 07:07:00,2,0.0,0.0,435.5,654,2,0
65.49.68.165,2019-01-22 07:09:00,2,0.0,0.0,3564.0,7128,2,0
65.49.68.167,2019-01-22 08:00:00,1,0.0,0.0,3294.0,3294,1,0
65.49.68.176,2019-01-22 04:51:00,1,0.0,0.0,40238.0,40238,1,0
65.49.68.176,2019-01-22 05:43:00,74,0.0,0.0,10957.527027027027,185207,74,0
65.49.68.176,2019-01-22 05:44:00,7,0.0,0.0,11532.857142857143,77171,7,0
65.49.68.181,2019-01-22 07:06:00,5,0.0,0.0,20390.8,77171,5,0
65.49.68.182,2019-01-22 05:32:00,19,0.0,0.0,9060.894736842105,56076,19,0
65.49.68.182,2019-01-22 05:33:00,2,0.0,0.0,2608.5,4859,2,0
65.49.68.182,2019-01-22 05:37:00,2,0.0,0.0,4131.5,8263,2,0
65.49.68.199,2019-01-22 04:58:00,1,0.0,0.0,5103.0,5103,1,0
65.49.68.199,2019-01-22 05:32:00,29,0.0,0.0,14827.862068965518,185207,29,0
65.49.68.199,2019-01-22 05:33:00,9,0.0,0.0,11539.666666666666,77171,9,0
66.102.9.35,2019-01-22 07:52:00,1,0.0,0.0,21247.0,21247,1,0
66.102.9.39,2019-01-22 06:25:00,1,0.0,0.0,24650.0,24650,1,0
66.102.9.39,2019-01-22 07:23:00,1,0.0,0.0,24650.0,24650,1,0
66.102.9.39,2019-01-22 07:35:00,1,0.0,0.0,19268.0,19268,1,0
66.102.9.39,2019-01-22 07:41:00,1,0.0,0.0,21231.0,21231,1,0
66.111.54.249,2019-01-22 03:56:00,34,0.0,0.0,10131.558823529413,68123,34,0
66.111.54.249,2019-01-22 03:57:00,18,0.0,0.0,7740.055555555556,62894,18,0
66.111.54.249,2019-01-22 03:58:00,1,0.0,0.0,20156.0,20156,1,0
66.111.54.249,2019-01-22 03:59:00,26,0.0,0.0,3863.4615384615386,20164,24,0
66.111.54.249,2019-01-22 04:00:00,23,0.0,0.0,11510.565217391304,50447,19,0
66.111.54.249,2019-01-22 04:01:00,11,0.0,0.0,6913.727272727273,21682,10,0
66.111.54.249,2019-01-22 04:02:00,19,0.3157894736842105,0.0,22767.736842105263,85624,5,0
66.111.54.249,2019-01-22 04:03:00,1,0.0,0.0,2440.0,2440,1,0
66.111.54.249,2019-01-22 04:04:00,2,0.0,0.0,11868.5,22043,2,0
66.111.55.45,2019-01-22 06:48:00,1,0.0,0.0,6030.0,6030,1,0
66.160.201.69,2019-01-22 05:16:00,2,0.0,0.0,3853.5,3997,2,0
66.160.201.69,2019-01-22 05:17:00,1,0.0,0.0,3819.0,3819,1,0
66.228.35.123,2019-01-22 07:06:00,1,0.0,0.0,3975.0,3975,1,0
66.228.35.123,2019-01-22 07:07:00,1,0.0,0.0,4167.0,4167,1,0
66.249.64.107,2019-01-22 06:06:00,1,0.0,0.0,36727.0,36727,1,0
66.249.64.109,2019-01-22 05:51:00,1,0.0,0.0,40526.0,40526,1,0
66.249.64.66,2019-01-22 03:56:00,1,0.0,0.0,20199.0,20199,1,0
66.249.64.66,2019-01-22 04:40:00,1,0.0,0.0,0.0,0,1,0
66.249.65.222,2019-01-22 04:23:00,1,0.0,0.0,27868.0,27868,1,0
66.249.65.222,2019-01-22 04:55:00,1,0.0,0.0,0.0,0,1,0
66.249.65.222,2019-01-22 05:56:00,1,0.0,0.0,18556.0,18556,1,0
66.249.65.222,2019-01-22 06:24:00,1,0.0,0.0,17913.0,17913,1,0
66.249.66.12,2019-01-22 04:50:00,1,0.0,0.0,178.0,178,1,0
66.249.66.194,2019-01-22 03:56:00,19,0.05263157894736842,0.0,26156.63157894737,43526,19,0
66.249.66.194,2019-01-22 03:57:00,31,0.06451612903225806,0.0,22424.548387096773,41216,31,0
66.249.66.194,2019-01-22 03:58:00,30,0.16666666666666666,0.0,22830.866666666665,42228,30,0
66.249.66.194,2019-01-22 03:59:00,28,0.32142857142857145,0.0,26609.785714285714,33656,28,0
66.249.66.194,2019-01-22 04:00:00,25,0.12,0.0,23915.76,42075,25,0
66.249.66.194,2019-01-22 04:01:00,17,0.0,0.0,25751.70588235294,43631,17,0
66.249.66.194,2019-01-22 04:02:00,32,0.0625,0.0,23557.90625,41396,29,0
66.249.66.194,2019-01-22 04:03:00,39,0.1794871794871795,0.0,24128.71794871795,43901,38,0
66.249.66.194,2019-01-22 04:04:00,34,0.14705882352941177,0.0,23351.29411764706,44008,33,0
66.249.66.194,2019-01-22 04:05:00,40,0.025,0.0,21259.75,47560,33,0
66.249.66.194,2019-01-22 04:06:00,49,0.0,0.0,19719.102040816328,43048,37,0
66.249.66.194,2019-01-22 04:07:00,39,0.0,0.0,18277.76923076923,44205,32,0
66.249.66.194,2019-01-22 04:08:00,51,0.0,0.0,17423.392156862745,40177,42,0
66.249.66.194,2019-01-22 04:09:00,35,0.02857142857142857,0.0,15479.228571428572,36690,25,0
66.249.66.194,2019-01-22 04:10:00,44,0.045454545454545456,0.0,15948.477272727272,37401,28,0
66.249.66.194,2019-01-22 04:11:00,42,0.0,0.0,16010.357142857143,35660,28,0
66.249.66.194,2019-01-22 04:12:00,42,0.0,0.023809523809523808,15357.02380952381,42845,30,0
66.249.66.194,2019-01-22 04:13:00,45,0.0,0.0,17286.022222222222,41500,30,0
66.249.66.194,2019-01-22 04:14:00,32,0.0625,0.0,20441.90625,42656,29,0
66.249.66.194,2019-01-22 04:15:00,22,0.13636363636363635,0.0,24038.5,43537,21,0
66.249.66.194,2019-01-22 04:16:00,28,0.07142857142857142,0.0,20083.678571428572,35140,26,0
66.249.66.194,2019-01-22 04:17:00,28,0.03571428571428571,0.0,21504.60714285714,41934,28,0
66.249.66.194,2019-01-22 04:18:00,31,0.12903225806451613,0.0,20724.09677419355,42494,30,0
66.249.66.194,2019-01-22 04:19:00,34,0.17647058823529413,0.0,19449.882352941175,41867,33,0
66.249.66.194,2019-01-22 04:20:00,28,0.07142857142857142,0.0,25023.35714285714,41880,26,0
66.249.66.194,2019-01-22 04:21:00,36,0.1111111111111111,0.0,22297.0,43734,36,0
66.249.66.194,2019-01-22 04:22:00,24,0.20833333333333334,0.0,24334.833333333332,36425,23,0
66.249.66.194,2019-01-22 04:23:00,21,0.14285714285714285,0.0,29488.619047619046,42343,21,0
66.249.66.194,2019-01-22 04:24:00,48,0.041666666666666664,0.0,21791.4375,42986,47,0
66.249.66.194,2019-01-22 04:25:00,40,0.075,0.0,22794.7,42598,38,1
66.249.66.194,2019-01-22 04:26:00,24,0.041666666666666664,0.0,24988.833333333332,43407,23,0
66.249.66.194,2019-01-22 04:27:00,29,0.13793103448275862,0.0,22521.241379310344,43288,28,0
66.249.66.194,2019-01-22 04:28:00,29,0.1724137931034483,0.0,23513.172413793105,42206,28,0
66.249.66.194,2019-01-22 04:29:00,24,0.08333333333333333,0.0,27125.625,43669,24,0
66.249.66.194,2019-01-22 04:30:00,42,0.023809523809523808,0.0,19684.238095238095,43084,37,0
66.249.66.194,2019-01-22 04:31:00,34,0.058823529411764705,0.0,18427.764705882353,43801,33,1
66.249.66.194,2019-01-22 04:32:00,35,0.08571428571428572,0.0,20571.914285714287,43521,27,0
66.249.66.194,2019-01-22 04:33:00,27,0.07407407407407407,0.0,21176.333333333332,41066,27,0
66.249.66.194,2019-01-22 04:34:00,40,0.075,0.0,25527.975,41485,38,0
66.249.66.194,2019-01-22 04:35:00,44,0.09090909090909091,0.0,25570.977272727272,43843,42,0
66.249.66.194,2019-01-22 04:36:00,37,0.10810810810810811,0.0,23973.702702702703,86672,31,0
66.249.66.194,2019-01-22 04:37:00,34,0.029411764705882353,0.0,23328.58823529412,43986,33,0
66.249.66.194,2019-01-22 04:38:00,32,0.03125,0.0,19063.8125,35799,30,0
66.249.66.194,2019-01-22 04:39:00,47,0.02127659574468085,0.0,18314.978723404256,43552,32,0
66.249.66.194,2019-01-22 04:40:00,52,0.0,0.0,17476.69230769231,42084,36,0
66.249.66.194,2019-01-22 04:41:00,48,0.0,0.0,22288.458333333332,43586,43,1
66.249.66.194,2019-01-22 04:42:00,30,0.03333333333333333,0.0,20404.633333333335,42435,30,0
66.249.66.194,2019-01-22 04:43:00,37,0.08108108108108109,0.0,22900.0,42458,37,0
66.249.66.194,2019-01-22 04:44:00,30,0.16666666666666666,0.0,22160.333333333332,39125,29,0
66.249.66.194,2019-01-22 04:45:00,29,0.06896551724137931,0.0,23551.0,38327,29,0
66.249.66.194,2019-01-22 04:46:00,27,0.07407407407407407,0.0,21031.48148148148,34261,27,0
66.249.66.194,2019-01-22 04:47:00,31,0.12903225806451613,0.0,20373.290322580644,41775,30,0
66.249.66.194,2019-01-22 04:48:00,29,0.0,0.0,24543.793103448275,43400,29,0
66.249.66.194,2019-01-22 04:49:00,31,0.12903225806451613,0.0,20245.709677419356,39961,30,0
66.249.66.194,2019-01-22 04:50:00,29,0.034482758620689655,0.0,20326.275862068964,43859,28,0
66.249.66.194,2019-01-22 04:51:00,30,0.13333333333333333,0.0,21623.266666666666,40159,29,0
66.249.66.194,2019-01-22 04:52:00,39,0.05128205128205128,0.0,21623.589743589742,42888,35,0
66.249.66.194,2019-01-22 04:53:00,33,0.030303030303030304,0.0,22702.969696969696,41834,33,0
66.249.66.194,2019-01-22 04:54:00,49,0.04081632653061224,0.0,20628.367346938776,43447,39,0
66.249.66.194,2019-01-22 04:55:00,34,0.058823529411764705,0.0,20788.382352941175,37823,32,0
66.249.66.194,2019-01-22 04:56:00,39,0.05128205128205128,0.0,21607.30769230769,42796,38,0
66.249.66.194,2019-01-22 04:57:00,45,0.0,0.0,21596.0,45437,43,0
66.249.66.194,2019-01-22 04:58:00,31,0.03225806451612903,0.0,25863.1935483871,44240,28,0
66.249.66.194,2019-01-22 04:59:00,29,0.0,0.0,16788.379310344826,36101,26,0
66.249.66.194,2019-01-22 05:00:00,39,0.0,0.0,16470.76923076923,42139,29,0
66.249.66.194,2019-01-22 05:01:00,40,0.0,0.0,17113.625,41464,31,0
66.249.66.194,2019-01-22 05:02:00,46,0.021739130434782608,0.0,18505.108695652172,42481,35,0
66.249.66.194,2019-01-22 05:03:00,47,0.0,0.0,16879.042553191488,41856,35,1
66.249.66.194,2019-01-22 05:04:00,40,0.05,0.0,21954.125,36112,35,0
66.249.66.194,2019-01-22 05:05:00,33,0.06060606060606061,0.0,22856.151515151516,44981,32,0
66.249.66.194,2019-01-22 05:06:00,27,0.0,0.0,24972.0,42069,26,0
66.249.66.194,2019-01-22 05:07:00,26,0.038461538461538464,0.0,28101.03846153846,71600,25,0
66.249.66.194,2019-01-22 05:08:00,31,0.0,0.0,25537.935483870966,42333,29,0
66.249.66.194,2019-01-22 05:09:00,40,0.0,0.0,27134.575,44009,40,0
66.249.66.194,2019-01-22 05:10:00,21,0.047619047619047616,0.047619047619047616,20547.095238095237,43471,20,0
66.249.66.194,2019-01-22 05:11:00,9,0.0,0.0,21530.555555555555,34963,9,0
66.249.66.194,2019-01-22 05:12:00,44,0.022727272727272728,0.0,23532.704545454544,44169,43,0
66.249.66.194,2019-01-22 05:13:00,53,0.0,0.0,23452.54716981132,43615,51,0
66.249.66.194,2019-01-22 05:14:00,24,0.041666666666666664,0.0,24188.041666666668,43331,20,0
66.249.66.194,2019-01-22 05:15:00,35,0.0,0.0,28290.8,43717,35,0
66.249.66.194,2019-01-22 05:16:00,23,0.0,0.0,26725.608695652172,43679,23,0
66.249.66.194,2019-01-22 05:17:00,26,0.0,0.0,23800.615384615383,43177,26,0
66.249.66.194,2019-01-22 05:18:00,31,0.03225806451612903,0.0,24672.16129032258,43042,31,0
66.249.66.194,2019-01-22 05:19:00,35,0.14285714285714285,0.0,21646.97142857143,39072,33,0
66.249.66.194,2019-01-22 05:20:00,25,0.16,0.0,22677.72,38124,25,0
66.249.66.194,2019-01-22 05:21:00,18,0.0,0.0,25280.38888888889,41494,18,0
66.249.66.194,2019-01-22 05:22:00,34,0.058823529411764705,0.0,23865.352941176472,41673,32,1
66.249.66.194,2019-01-22 05:23:00,42,0.0,0.0,20461.45238095238,43418,39,0
66.249.66.194,2019-01-22 05:24:00,41,0.0,0.0,23088.0,41953,39,0
66.249.66.194,2019-01-22 05:25:00,37,0.08108108108108109,0.0,22711.37837837838,41619,34,2
66.249.66.194,2019-01-22 05:26:00,34,0.0,0.0,20569.382352941175,41506,30,0
66.249.66.194,2019-01-22 05:27:00,39,0.05128205128205128,0.0,19891.51282051282,41529,36,0
66.249.66.194,2019-01-22 05:28:00,29,0.0,0.0,20507.0,37833,28,0
66.249.66.194,2019-01-22 05:29:00,35,0.05714285714285714,0.0,27360.514285714286,43523,33,0
66.249.66.194,2019-01-22 05:30:00,23,0.391304347826087,0.0,26168.91304347826,33777,22,1
66.249.66.194,2019-01-22 05:31:00,26,0.2692307692307692,0.0,26561.153846153848,42162,26,0
66.249.66.194,2019-01-22 05:32:00,35,0.2,0.0,23118.628571428573,41773,32,0
66.249.66.194,2019-01-22 05:33:00,36,0.16666666666666666,0.0,24921.027777777777,40702,35,0
66.249.66.194,2019-01-22 05:34:00,32,0.125,0.0,19662.6875,41768,30,0
66.249.66.194,2019-01-22 05:35:00,41,0.12195121951219512,0.0,21086.780487804877,42807,41,0
66.249.66.194,2019-01-22 05:36:00,41,0.24390243902439024,0.0,20216.317073170732,35855,38,0
66.249.66.194,2019-01-22 05:37:00,33,0.2727272727272727,0.0,24406.909090909092,32494,32,0
66.249.66.194,2019-01-22 05:38:00,26,0.19230769230769232,0.0,21301.153846153848,42139,26,0
66.249.66.194,2019-01-22 05:39:00,36,0.1388888888888889,0.0,21793.805555555555,41176,36,0
66.249.66.194,2019-01-22 05:40:00,41,0.024390243902439025,0.0,15636.926829268292,35384,31,0
66.249.66.194,2019-01-22 05:41:00,58,0.017241379310344827,0.0,18542.862068965518,36142,50,0
66.249.66.194,2019-01-22 05:42:00,44,0.045454545454545456,0.0,21102.795454545456,40639,41,0
66.249.66.194,2019-01-22 05:43:00,37,0.05405405405405406,0.0,20142.243243243243,42637,33,0
66.249.66.194,2019-01-22 05:44:00,23,0.0,0.0,22933.304347826088,43723,23,0
66.249.66.194,2019-01-22 05:45:00,33,0.030303030303030304,0.0,27639.757575757576,44146,30,1
66.249.66.194,2019-01-22 05:46:00,35,0.0,0.0,25577.314285714285,42970,32,0
66.249.66.194,2019-01-22 05:47:00,33,0.0,0.0,26770.757575757576,42310,32,1
66.249.66.194,2019-01-22 05:48:00,37,0.0,0.0,26299.594594594593,43781,37,0
66.249.66.194,2019-01-22 05:49:00,32,0.0,0.0,27317.90625,115718,31,0
66.249.66.194,2019-01-22 05:50:00,31,0.0,0.0,26965.032258064515,43619,30,1
66.249.66.194,2019-01-22 05:51:00,40,0.0,0.0,22099.4,42846,40,0
66.249.66.194,2019-01-22 05:52:00,30,0.0,0.0,27073.966666666667,43737,29,0
66.249.66.194,2019-01-22 05:53:00,28,0.0,0.0,28149.64285714286,43898,28,0
66.249.66.194,2019-01-22 05:54:00,25,0.0,0.0,22940.12,33828,24,0
66.249.66.194,2019-01-22 05:55:00,31,0.03225806451612903,0.0,23324.09677419355,41829,28,0
66.249.66.194,2019-01-22 05:56:00,37,0.02702702702702703,0.0,20008.567567567567,40994,34,0
66.249.66.194,2019-01-22 05:57:00,30,0.03333333333333333,0.0,23010.3,43751,29,0
66.249.66.194,2019-01-22 05:58:00,25,0.08,0.0,19580.72,42596,25,0
66.249.66.194,2019-01-22 05:59:00,32,0.09375,0.0,24403.40625,41326,31,0
66.249.66.194,2019-01-22 06:00:00,39,0.05128205128205128,0.0,19406.4358974359,42585,31,1
66.249.66.194,2019-01-22 06:01:00,36,0.0,0.0,22297.305555555555,42243,35,0
66.249.66.194,2019-01-22 06:02:00,25,0.0,0.0,26528.24,41803,25,0
66.249.66.194,2019-01-22 06:03:00,31,0.0,0.0,26457.09677419355,43127,31,0
66.249.66.194,2019-01-22 06:04:00,43,0.0,0.0,26521.39534883721,42632,42,0
66.249.66.194,2019-01-22 06:05:00,54,0.037037037037037035,0.0,27053.444444444445,44328,49,0
66.249.66.194,2019-01-22 06:06:00,43,0.0,0.0,27040.488372093023,44160,43,0
66.249.66.194,2019-01-22 06:07:00,35,0.0,0.0,25972.82857142857,43359,34,1
66.249.66.194,2019-01-22 06:08:00,43,0.0,0.0,25711.04651162791,43178,42,0
66.249.66.194,2019-01-22 06:09:00,35,0.0,0.0,25814.342857142856,42386,35,0
66.249.66.194,2019-01-22 06:10:00,32,0.0625,0.0,25325.5,41843,32,0
66.249.66.194,2019-01-22 06:11:00,27,0.0,0.0,29750.444444444445,43157,27,0
66.249.66.194,2019-01-22 06:12:00,39,0.0,0.0,25613.30769230769,44459,36,0
66.249.66.194,2019-01-22 06:13:00,38,0.02631578947368421,0.0,24689.052631578947,41960,37,1
66.249.66.194,2019-01-22 06:14:00,43,0.0,0.0,27430.46511627907,43833,41,0
66.249.66.194,2019-01-22 06:15:00,52,0.038461538461538464,0.0,23296.865384615383,40860,50,0
66.249.66.194,2019-01-22 06:16:00,40,0.0,0.0,23451.15,43681,40,0
66.249.66.194,2019-01-22 06:17:00,43,0.0,0.0,21350.767441860466,36134,42,0
66.249.66.194,2019-01-22 06:18:00,43,0.0,0.0,24640.0,40975,43,0
66.249.66.194,2019-01-22 06:19:00,41,0.024390243902439025,0.0,20658.365853658535,42678,41,1
66.249.66.194,2019-01-22 06:20:00,42,0.023809523809523808,0.0,21773.35714285714,43511,40,1
66.249.66.194,2019-01-22 06:21:00,33,0.030303030303030304,0.0,22634.030303030304,42355,32,0
66.249.66.194,2019-01-22 06:22:00,42,0.023809523809523808,0.0,19609.47619047619,43800,40,0
66.249.66.194,2019-01-22 06:23:00,60,0.0,0.0,20776.533333333333,41861,56,1
66.249.66.194,2019-01-22 06:24:00,47,0.0,0.0,19838.0,43964,42,0
66.249.66.194,2019-01-22 06:25:00,36,0.027777777777777776,0.0,17147.916666666668,41460,30,0
66.249.66.194,2019-01-22 06:26:00,35,0.02857142857142857,0.0,20079.02857142857,37929,33,0
66.249.66.194,2019-01-22 06:27:00,26,0.07692307692307693,0.0,21804.26923076923,42139,25,0
66.249.66.194,2019-01-22 06:28:00,31,0.12903225806451613,0.0,21089.09677419355,42058,28,0
66.249.66.194,2019-01-22 06:29:00,38,0.23684210526315788,0.0,23971.57894736842,42340,37,0
66.249.66.194,2019-01-22 06:30:00,44,0.20454545454545456,0.0,21101.31818181818,43944,42,0
66.249.66.194,2019-01-22 06:31:00,29,0.3793103448275862,0.0,25502.0,42342,29,0
66.249.66.194,2019-01-22 06:32:00,36,0.25,0.0,22280.833333333332,35661,35,0
66.249.66.194,2019-01-22 06:33:00,24,0.2916666666666667,0.0,25020.291666666668,48048,24,0
66.249.66.194,2019-01-22 06:34:00,33,0.15151515151515152,0.0,25515.78787878788,42293,32,0
66.249.66.194,2019-01-22 06:35:00,47,0.23404255319148937,0.0,26358.55319148936,43007,47,0
66.249.66.194,2019-01-22 06:36:00,47,0.14893617021276595,0.0,23831.531914893618,40936,45,0
66.249.66.194,2019-01-22 06:37:00,54,0.2037037037037037,0.0,25067.185185185186,42340,52,1
66.249.66.194,2019-01-22 06:38:00,53,0.1509433962264151,0.0,22476.471698113208,43154,53,0
66.249.66.194,2019-01-22 06:39:00,42,0.23809523809523808,0.0,23857.071428571428,40791,41,0
66.249.66.194,2019-01-22 06:40:00,38,0.21052631578947367,0.0,23647.447368421053,43889,36,0
66.249.66.194,2019-01-22 06:41:00,40,0.15,0.0,23708.875,43689,39,0
66.249.66.194,2019-01-22 06:42:00,47,0.19148936170212766,0.0,24933.382978723403,42583,46,0
66.249.66.194,2019-01-22 06:43:00,49,0.22448979591836735,0.0,19083.020408163266,41994,46,0
66.249.66.194,2019-01-22 06:44:00,65,0.23076923076923078,0.0,21546.907692307694,44017,63,0
66.249.66.194,2019-01-22 06:45:00,41,0.0975609756097561,0.0,19138.19512195122,43831,35,0
66.249.66.194,2019-01-22 06:46:00,42,0.11904761904761904,0.0,22179.97619047619,42678,42,0
66.249.66.194,2019-01-22 06:47:00,38,0.13157894736842105,0.0,22065.263157894737,42076,33,0
66.249.66.194,2019-01-22 06:48:00,34,0.08823529411764706,0.0,23170.79411764706,49348,33,2
66.249.66.194,2019-01-22 06:49:00,33,0.030303030303030304,0.0,20246.030303030304,42314,31,0
66.249.66.194,2019-01-22 06:50:00,31,0.0,0.0,22950.548387096773,44374,31,0
