IP,total_requests,requests_per_minute,unique_url_count,avg_url_length,avg_response_bytes,total_response_bytes,status_4xx_ratio,status_5xx_ratio,error_ratio_4xx_5xx,suspicious_uri_count,suspicious_uri_ratio,avg_request_interval_sec,min_request_interval_sec,method_ratio_GET,method_ratio_HEAD,method_ratio_OTHER,method_ratio_POST,label_reason,weak_label
83.123.238.76,35,0.1425952332450601,17,33.6,42013.94285714286,1470488,0.0571428571428571,0.0,0.0571428571428571,0,0.0,2.176470588235294,0.0,0.9428571428571428,0.0571428571428571,0.0,0.0,R5_high_4xx_scan,Anomaly
5.114.154.5,3,0.0122224485638622,3,19.33333333333333,5821.0,17463,0.0,0.0,0.0,0,0.0,3.5,1.0,1.0,0.0,0.0,0.0,none,Normal
40.77.167.15,645,2.6278264412303933,557,49.84186046511628,33460.01550387597,21581710,0.0108527131782945,0.0,0.0108527131782945,1,0.0015503875968992,6.170807453416149,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
162.223.91.61,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.124.46.199,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,none,Normal
35.182.176.64,1,0.0040741495212874,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
74.82.17.74,4,0.0162965980851497,4,12.0,5710.5,22842,0.0,0.0,0.0,0,0.0,354.6666666666667,41.0,1.0,0.0,0.0,0.0,none,Normal
5.117.59.3,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,none,Normal
5.218.13.88,20,0.0814829904257486,19,36.15,19771.3,395426,0.0,0.0,0.0,0,0.0,5.578947368421052,0.0,1.0,0.0,0.0,0.0,none,Normal
5.112.174.216,26,0.1059278875534732,25,44.11538461538461,10750.307692307691,279508,0.0,0.0,0.0,0,0.0,1.68,0.0,0.9615384615384616,0.0,0.0,0.0384615384615384,none,Normal
5.126.170.223,1,0.0040741495212874,1,32.0,11924.0,11924,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.116.109.170,2,0.0081482990425748,2,12.0,5627.0,11254,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,none,Normal
5.116.8.146,3,0.0122224485638622,3,12.0,3812.0,11436,0.0,0.0,0.0,0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,none,Normal
85.133.207.18,10,0.0407414952128743,10,31.7,21200.9,212009,0.0,0.0,0.0,0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,none,Normal
92.38.132.188,52,0.2118557751069464,50,34.32692307692308,14103.423076923076,733378,0.0,0.0,0.0,0,0.0,2.764705882352941,0.0,1.0,0.0,0.0,0.0,none,Normal
185.41.2.182,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.116.206.92,2,0.0081482990425748,2,12.0,5398.0,10796,0.0,0.0,0.0,0,0.0,225.0,225.0,1.0,0.0,0.0,0.0,none,Normal
72.52.87.83,1,0.0040741495212874,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.114.162.108,5,0.0203707476064371,5,12.0,4448.2,22241,0.0,0.0,0.0,0,0.0,74.5,3.0,1.0,0.0,0.0,0.0,none,Normal
91.98.63.78,5,0.0203707476064371,5,12.0,4448.2,22241,0.0,0.0,0.0,0,0.0,35.25,0.0,1.0,0.0,0.0,0.0,none,Normal
5.119.140.48,84,0.3422285597881442,75,34.57142857142857,18691.214285714286,1570062,0.0,0.0,0.0,0,0.0,1.4698795180722892,0.0,1.0,0.0,0.0,0.0,none,Normal
5.126.66.40,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
91.224.176.229,2,0.0081482990425748,2,12.0,7355.0,14710,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.84,5,0.0203707476064371,5,58.0,25994.6,129973,0.0,0.0,0.0,0,0.0,3204.5,1204.0,1.0,0.0,0.0,0.0,none,Normal
185.109.80.130,68,0.2770421674475453,68,29.029411764705884,8550.04411764706,581403,0.0147058823529411,0.0,0.0147058823529411,0,0.0,0.3432835820895522,0.0,1.0,0.0,0.0,0.0,none,Normal
2.181.85.5,3,0.0122224485638622,3,12.0,5270.333333333333,15811,0.0,0.0,0.0,0,0.0,100.0,24.0,1.0,0.0,0.0,0.0,none,Normal
93.110.195.47,4,0.0162965980851497,3,12.0,5580.0,22320,0.0,0.0,0.0,0,0.0,372.3333333333333,1.0,1.0,0.0,0.0,0.0,none,Normal
77.237.187.102,632,2.5748624974536565,534,29.367088607594937,6515.259493670887,4117644,0.0047468354430379,0.0,0.0047468354430379,0,0.0,2.954041204437401,0.0,0.9825949367088608,0.0,0.0,0.0174050632911392,R2_high_request_rate,Anomaly
91.251.220.136,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.112.98.124,1,0.0040741495212874,1,11.0,4041.0,4041,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.42,4,0.0162965980851497,4,109.75,24129.5,96518,0.0,0.0,0.0,0,0.0,2933.0,1008.0,1.0,0.0,0.0,0.0,none,Normal
113.203.37.77,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,none,Normal
5.217.77.104,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
207.154.254.69,7,0.028519046649012,7,64.28571428571429,7040.285714285715,49282,0.1428571428571428,0.0,0.1428571428571428,0,0.0,0.3333333333333333,0.0,0.8571428571428571,0.1428571428571428,0.0,0.0,R5_high_4xx_scan,Anomaly
5.120.196.0,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.191,11,0.0448156447341617,11,93.0909090909091,31732.90909090909,349062,0.0,0.0,0.0,0,0.0,1368.9,470.0,1.0,0.0,0.0,0.0,none,Normal
91.99.61.114,2,0.0081482990425748,2,12.0,5126.5,10253,0.0,0.0,0.0,0,0.0,25.0,25.0,1.0,0.0,0.0,0.0,none,Normal
5.123.28.78,2,0.0081482990425748,2,12.0,7355.0,14710,0.0,0.0,0.0,0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,none,Normal
37.129.254.26,1,0.0040741495212874,1,12.0,10371.0,10371,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.112.119.100,7,0.028519046649012,7,12.0,4259.857142857143,29819,0.0,0.0,0.0,0,0.0,16.5,2.0,1.0,0.0,0.0,0.0,none,Normal
138.68.165.213,2,0.0081482990425748,2,12.0,8732.0,17464,0.0,0.0,0.0,0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,none,Normal
5.112.171.88,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,17.0,17.0,1.0,0.0,0.0,0.0,none,Normal
5.117.144.18,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,none,Normal
204.18.46.166,3,0.0122224485638622,3,15.333333333333334,1688.3333333333333,5065,0.0,0.0,0.0,0,0.0,50.0,12.0,1.0,0.0,0.0,0.0,none,Normal
5.217.101.104,3,0.0122224485638622,3,12.0,4173.0,12519,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.124.217.192,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,42.0,42.0,1.0,0.0,0.0,0.0,none,Normal
149.202.184.84,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
89.199.43.167,1,0.0040741495212874,1,12.0,4469.0,4469,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.78.193.92,59,0.2403748217559584,55,30.57627118644068,14158.101694915254,835328,0.0,0.0,0.0,0,0.0,6.637931034482759,0.0,1.0,0.0,0.0,0.0,none,Normal
104.244.77.52,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.218.140.148,25,0.1018537380321857,23,48.76,13801.52,345038,0.0,0.0,0.0,0,0.0,1.7916666666666667,0.0,1.0,0.0,0.0,0.0,none,Normal
46.209.149.123,29,0.1181503361173355,29,38.310344827586206,21157.172413793105,613558,0.0,0.0,0.0,0,0.0,0.2142857142857142,0.0,1.0,0.0,0.0,0.0,none,Normal
185.180.128.105,134,0.5459360358525158,128,29.32089552238806,7055.865671641791,945486,0.0,0.0,0.0,0,0.0,0.4060150375939849,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
54.36.149.10,10,0.0407414952128743,10,86.7,23733.2,237332,0.0,0.0,0.0,0,0.0,1387.5555555555557,288.0,1.0,0.0,0.0,0.0,none,Normal
2.190.245.149,1,0.0040741495212874,1,12.0,3997.0,3997,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.187,5,0.0203707476064371,5,53.0,24612.6,123063,0.0,0.0,0.0,0,0.0,2672.25,1023.0,1.0,0.0,0.0,0.0,none,Normal
40.77.192.69,1,0.0040741495212874,1,26.0,7114.0,7114,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
109.162.141.33,2,0.0081482990425748,2,17.5,4140.5,8281,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,none,Normal
5.123.151.97,1,0.0040741495212874,1,11.0,6425.0,6425,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.44,6,0.0244448971277245,6,50.66666666666666,22302.83333333333,133817,0.0,0.0,0.0,0,0.0,1403.4,234.0,1.0,0.0,0.0,0.0,none,Normal
5.217.215.166,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,65.0,65.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.12,8,0.0325931961702994,8,50.0,25121.125,200969,0.0,0.0,0.0,0,0.0,1758.142857142857,136.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.66,12,0.0488897942554491,12,77.0,27011.416666666668,324137,0.0,0.0,0.0,0,0.0,1019.9090909090908,374.0,1.0,0.0,0.0,0.0,none,Normal
192.15.83.98,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,none,Normal
185.140.58.162,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.72,7,0.028519046649012,7,59.0,32732.714285714286,229129,0.0,0.0,0.0,0,0.0,1456.3333333333333,359.0,1.0,0.0,0.0,0.0,none,Normal
5.120.13.49,5,0.0203707476064371,5,12.0,4983.4,24917,0.0,0.0,0.0,0,0.0,172.5,32.0,1.0,0.0,0.0,0.0,none,Normal
5.124.235.20,1,0.0040741495212874,1,12.0,4724.0,4724,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
86.107.94.16,175,0.7129761662253005,144,37.15428571428571,13066.754285714283,2286682,0.1142857142857142,0.0,0.1142857142857142,0,0.0,2.8505747126436782,0.0,0.8857142857142857,0.1142857142857142,0.0,0.0,R2_high_request_rate;R5_high_4xx_scan,Anomaly
5.78.41.82,7,0.028519046649012,1,32.0,0.0,0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,none,Normal
5.239.220.219,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.73.189.161,1,0.0040741495212874,1,27.0,10857.0,10857,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
172.80.239.223,2,0.0081482990425748,2,12.0,3634.5,7269,0.0,0.0,0.0,0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,none,Normal
5.208.9.6,5,0.0203707476064371,5,12.0,4539.2,22696,0.0,0.0,0.0,0,0.0,136.75,18.0,1.0,0.0,0.0,0.0,none,Normal
5.112.17.78,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,22.0,22.0,1.0,0.0,0.0,0.0,none,Normal
5.114.96.98,5,0.0203707476064371,5,11.4,2442.6,12213,0.0,0.0,0.0,0,0.0,15.5,1.0,1.0,0.0,0.0,0.0,none,Normal
5.121.20.205,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
2.178.70.218,77,0.3137095131391322,55,32.98701298701299,15870.597402597405,1222036,0.0389610389610389,0.0,0.0389610389610389,0,0.0,0.6710526315789473,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
5.127.53.131,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.121.159.152,3,0.0122224485638622,3,12.0,4173.0,12519,0.0,0.0,0.0,0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,none,Normal
5.218.74.97,2,0.0081482990425748,2,12.0,6103.5,12207,0.0,0.0,0.0,0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,none,Normal
5.117.131.78,5,0.0203707476064371,5,12.0,3986.4,19932,0.0,0.0,0.0,0,0.0,85.0,2.0,1.0,0.0,0.0,0.0,none,Normal
5.114.160.181,194,0.7903850071297617,138,26.582474226804123,10930.257731958764,2120470,0.0051546391752577,0.0,0.0051546391752577,0,0.0,5.746113989637306,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.127.227.69,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.194.79,1,0.0040741495212874,1,26.0,1210.0,1210,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.123.21.141,4,0.0162965980851497,4,12.0,5047.0,20188,0.0,0.0,0.0,0,0.0,26.666666666666668,2.0,1.0,0.0,0.0,0.0,none,Normal
5.126.2.54,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
79.127.7.89,4,0.0162965980851497,4,12.0,4159.5,16638,0.0,0.0,0.0,0,0.0,9.666666666666666,1.0,1.0,0.0,0.0,0.0,none,Normal
5.34.207.24,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.113.135.135,8,0.0325931961702994,8,35.375,10237.125,81897,0.0,0.0,0.0,0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.132,7,0.028519046649012,7,63.142857142857146,33159.857142857145,232119,0.0,0.0,0.0,0,0.0,1914.1666666666667,300.0,1.0,0.0,0.0,0.0,none,Normal
2.181.70.202,86,0.3503768588307191,75,31.453488372093023,13938.976744186046,1198752,0.0,0.0,0.0,0,0.0,3.7176470588235295,0.0,1.0,0.0,0.0,0.0,none,Normal
31.57.147.234,29,0.1181503361173355,28,27.517241379310345,9517.48275862069,276007,0.0,0.0,0.0,0,0.0,0.9285714285714286,0.0,1.0,0.0,0.0,0.0,none,Normal
83.122.37.97,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,none,Normal
5.124.26.80,2,0.0081482990425748,2,12.0,4837.0,9674,0.0,0.0,0.0,0,0.0,279.0,279.0,1.0,0.0,0.0,0.0,none,Normal
66.249.84.128,1,0.0040741495212874,1,36.0,18635.0,18635,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.254.236.65,14,0.057038093298024,14,12.0,3551.0714285714284,49715,0.0,0.0,0.0,0,0.0,15.384615384615383,0.0,1.0,0.0,0.0,0.0,none,Normal
37.254.161.251,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
89.34.41.55,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.119.245.158,2,0.0081482990425748,2,12.0,3634.5,7269,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,none,Normal
5.116.2.69,4,0.0162965980851497,4,12.0,3962.25,15849,0.0,0.0,0.0,0,0.0,47.333333333333336,1.0,1.0,0.0,0.0,0.0,none,Normal
37.254.168.67,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.167.129,14,0.057038093298024,14,30.214285714285715,10484.785714285714,146787,0.0,0.0,0.0,0,0.0,19.07692307692308,0.0,1.0,0.0,0.0,0.0,none,Normal
86.55.44.93,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
2.185.217.2,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
91.99.72.3,1,0.0040741495212874,1,1.0,30731.0,30731,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.119.249.51,19,0.0774088409044611,18,30.0,19267.0,366073,0.0,0.0,0.0,0,0.0,1.4444444444444444,0.0,1.0,0.0,0.0,0.0,none,Normal
5.212.163.37,1,0.0040741495212874,1,12.0,9338.0,9338,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
188.212.191.245,4,0.0162965980851497,4,12.0,3872.75,15491,0.0,0.0,0.0,0,0.0,10.666666666666666,5.0,1.0,0.0,0.0,0.0,none,Normal
5.119.186.68,21,0.085557139947036,21,11.857142857142858,3427.8571428571427,71985,0.0,0.0,0.0,0,0.0,45.6,0.0,1.0,0.0,0.0,0.0,none,Normal
195.201.43.11,30,0.1222244856386229,28,31.83333333333333,7880.833333333333,236425,0.0,0.0,0.0,0,0.0,1.2413793103448276,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.130,9,0.0366673456915868,9,92.44444444444444,29451.666666666668,265065,0.0,0.0,0.0,0,0.0,748.625,85.0,1.0,0.0,0.0,0.0,none,Normal
5.116.227.167,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,26.0,26.0,1.0,0.0,0.0,0.0,none,Normal
95.38.170.76,92,0.3748217559584437,92,30.93478260869565,8828.076086956522,812183,0.0,0.0,0.0,0,0.0,0.0439560439560439,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
89.198.220.70,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,none,Normal
151.241.20.64,54,0.2200040741495213,44,25.27777777777778,8346.185185185184,450694,0.0,0.0,0.0,0,0.0,3.320754716981132,0.0,1.0,0.0,0.0,0.0,none,Normal
37.148.100.207,26,0.1059278875534732,25,27.153846153846157,19073.153846153848,495902,0.0,0.0,0.0,0,0.0,4.64,0.0,1.0,0.0,0.0,0.0,none,Normal
5.112.86.122,2,0.0081482990425748,2,33.0,3459.5,6919,0.0,0.0,0.0,0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,none,Normal
178.255.215.87,4,0.0162965980851497,4,21.0,29966.5,119866,0.0,0.0,0.0,0,0.0,303.3333333333333,4.0,1.0,0.0,0.0,0.0,none,Normal
31.13.191.195,2,0.0081482990425748,1,22.0,71.0,142,0.0,0.0,0.0,0,0.0,59.0,59.0,1.0,0.0,0.0,0.0,none,Normal
5.214.133.29,5,0.0203707476064371,5,12.0,4180.6,20903,0.0,0.0,0.0,0,0.0,63.75,0.0,1.0,0.0,0.0,0.0,none,Normal
5.127.147.205,3,0.0122224485638622,3,12.0,4021.6666666666665,12065,0.0,0.0,0.0,0,0.0,171.0,29.0,1.0,0.0,0.0,0.0,none,Normal
5.120.204.172,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.134.173.232,32,0.1303727846811978,31,27.4375,18019.21875,576615,0.0,0.0,0.0,0,0.0,0.2903225806451613,0.0,1.0,0.0,0.0,0.0,none,Normal
5.208.55.187,20,0.0814829904257486,20,55.15,5768.85,115377,0.0,0.0,0.0,0,0.0,25.210526315789476,0.0,1.0,0.0,0.0,0.0,none,Normal
31.58.52.28,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
80.191.139.171,4,0.0162965980851497,3,12.0,4429.5,17718,0.0,0.0,0.0,0,0.0,206.66666666666663,31.0,1.0,0.0,0.0,0.0,none,Normal
5.122.169.17,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,42.0,42.0,1.0,0.0,0.0,0.0,none,Normal
103.102.221.226,1,0.0040741495212874,1,18.0,80951.0,80951,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
192.15.106.132,4,0.0162965980851497,4,12.0,4159.5,16638,0.0,0.0,0.0,0,0.0,34.666666666666664,1.0,1.0,0.0,0.0,0.0,none,Normal
78.39.91.136,1,0.0040741495212874,1,11.0,4928.0,4928,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.194.230,1,0.0040741495212874,1,29.0,7279.0,7279,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
51.38.124.150,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.121.49.123,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.195.130,1,0.0040741495212874,1,33.0,5339.0,5339,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.126.43.100,4,0.0162965980851497,4,12.0,4159.5,16638,0.0,0.0,0.0,0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,none,Normal
66.249.83.1,5,0.0203707476064371,5,119.2,10034.4,50172,0.0,0.0,0.0,0,0.0,2644.75,120.0,1.0,0.0,0.0,0.0,none,Normal
5.202.208.229,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,none,Normal
40.77.188.13,1,0.0040741495212874,1,33.0,2637.0,2637,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
89.199.223.147,4,0.0162965980851497,4,12.0,4159.5,16638,0.0,0.0,0.0,0,0.0,76.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.72.117.234,1,0.0040741495212874,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.120.22.214,1,0.0040741495212874,1,222.0,24941.0,24941,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.129.130.20,1,0.0040741495212874,1,18.0,68381.0,68381,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
213.217.43.28,1,0.0040741495212874,1,12.0,5208.0,5208,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
46.51.108.149,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,31.0,31.0,1.0,0.0,0.0,0.0,none,Normal
5.218.1.65,15,0.0611122428193114,15,30.666666666666668,15383.2,230748,0.0,0.0,0.0,0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.189.152,1,0.0040741495212874,1,26.0,1009.0,1009,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.209.127.187,12,0.0488897942554491,11,31.0,4249.0,50988,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.98.122.200,1,0.0040741495212874,1,12.0,6186.0,6186,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
157.55.39.164,2,0.0081482990425748,2,26.5,32967.0,65934,0.0,0.0,0.0,0,0.0,4023.0,4023.0,1.0,0.0,0.0,0.0,none,Normal
5.159.52.98,2,0.0081482990425748,1,24.0,17144.0,34288,0.0,0.0,0.0,0,0.0,17.0,17.0,1.0,0.0,0.0,0.0,none,Normal
5.119.57.211,1,0.0040741495212874,1,24.0,13774.0,13774,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
86.55.117.243,1,0.0040741495212874,1,12.0,4156.0,4156,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.123.148.42,1,0.0040741495212874,1,12.0,3089.0,3089,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.212.117.75,19,0.0774088409044611,15,41.1578947368421,24126.947368421053,458412,0.0,0.0,0.0,0,0.0,4.222222222222222,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.126,4,0.0162965980851497,4,50.5,28711.5,114846,0.0,0.0,0.0,0,0.0,3839.0,1702.0,1.0,0.0,0.0,0.0,none,Normal
109.125.147.233,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,16.0,16.0,1.0,0.0,0.0,0.0,none,Normal
5.119.16.105,26,0.1059278875534732,15,20.53846153846154,14931.53846153846,388220,0.0384615384615384,0.0,0.0384615384615384,0,0.0,1.92,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
157.55.39.245,780,3.1778366266041966,657,50.01794871794872,34231.14615384615,26700294,0.0166666666666666,0.0,0.0166666666666666,3,0.0038461538461538,8.706033376123235,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
37.139.30.130,1,0.0040741495212874,1,18.0,190734.0,190734,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.120.162.61,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,none,Normal
