window_start,requests_per_window,unique_ip_count,unique_url_count,avg_url_length,max_url_length,avg_response_bytes,total_response_bytes,status_2xx_ratio,status_3xx_ratio,status_4xx_ratio,status_5xx_ratio,suspicious_uri_ratio,avg_request_interval_sec,method_ratio_GET,method_ratio_HEAD,method_ratio_OTHER,method_ratio_POST,max_requests_single_ip
2019-01-22 04:28:00,252,28,191,74.36111111111111,383,21839.650793650795,5503592,0.9523809523809523,0.027777777777777776,0.01984126984126984,0.0,0.0,16.379591836734694,1.0,0.0,0.0,0.0,93
2019-01-22 04:29:00,238,40,199,77.51680672268908,422,20626.33613445378,4909068,0.9621848739495799,0.029411764705882353,0.008403361344537815,0.0,0.0,44.84649122807018,0.9915966386554622,0.008403361344537815,0.0,0.0,37
2019-01-22 04:30:00,205,38,164,82.55121951219512,493,20221.156097560975,4145337,0.9073170731707317,0.08780487804878048,0.004878048780487805,0.0,0.0,53.826530612244895,0.9658536585365853,0.03414634146341464,0.0,0.0,42
2019-01-22 04:31:00,181,32,166,86.05524861878453,474,20242.690607734807,3663927,0.9060773480662984,0.08287292817679558,0.011049723756906077,0.0,0.0055248618784530384,45.437869822485204,0.988950276243094,0.0055248618784530384,0.0,0.0055248618784530384,34
2019-01-22 04:32:00,231,42,174,76.44155844155844,613,20492.489177489177,4733765,0.9134199134199135,0.0735930735930736,0.012987012987012988,0.0,0.0,59.5,1.0,0.0,0.0,0.0,49
2019-01-22 04:33:00,314,42,262,76.10509554140127,474,23202.684713375795,7285643,0.910828025477707,0.044585987261146494,0.044585987261146494,0.0,0.0,44.13815789473684,0.9840764331210191,0.01592356687898089,0.0,0.0,94
2019-01-22 04:34:00,201,34,164,89.56218905472637,591,27908.079601990048,5609524,0.845771144278607,0.11442786069651742,0.03980099502487562,0.0,0.0,43.91282051282051,0.9751243781094527,0.024875621890547265,0.0,0.0,40
2019-01-22 04:35:00,488,34,333,56.872950819672134,481,16382.618852459016,7994718,0.9631147540983607,0.02663934426229508,0.010245901639344262,0.0,0.0,14.652719665271967,0.9836065573770492,0.01639344262295082,0.0,0.0,239
2019-01-22 04:36:00,334,36,265,59.55988023952096,481,16303.859281437126,5445489,0.9341317365269461,0.05089820359281437,0.014970059880239521,0.0,0.0,21.64923076923077,0.9760479041916168,0.0029940119760479044,0.0,0.020958083832335328,76
2019-01-22 04:37:00,258,40,214,71.75581395348837,488,19169.375968992248,4945699,0.9341085271317829,0.05426356589147287,0.011627906976744186,0.0,0.0,44.10441767068273,0.9922480620155039,0.003875968992248062,0.0,0.003875968992248062,58
2019-01-22 04:38:00,209,44,166,102.99043062200957,488,22971.047846889953,4800949,0.9090909090909091,0.08133971291866028,0.009569377990430622,0.0,0.0,65.94416243654823,0.9760765550239234,0.014354066985645933,0.0,0.009569377990430622,32
2019-01-22 04:39:00,314,42,253,81.69108280254777,495,18286.079617834395,5741829,0.8439490445859873,0.10191082802547771,0.054140127388535034,0.0,0.0,34.691029900332225,0.9936305732484076,0.006369426751592357,0.0,0.0,103
2019-01-22 04:40:00,345,43,283,69.5768115942029,481,19096.646376811594,6588343,0.881159420289855,0.1072463768115942,0.011594202898550725,0.0,0.0,52.95238095238095,0.9652173913043478,0.03188405797101449,0.0,0.002898550724637681,77
2019-01-22 04:41:00,240,38,203,78.0875,495,22140.9875,5313837,0.8916666666666667,0.09583333333333334,0.0125,0.0,0.004166666666666667,47.05194805194805,0.9875,0.0125,0.0,0.0,53
2019-01-22 04:42:00,267,32,208,63.43445692883895,489,17552.50936329588,4686520,0.898876404494382,0.08614232209737828,0.0149812734082397,0.0,0.0,18.11764705882353,0.9925093632958801,0.003745318352059925,0.0,0.003745318352059925,52
2019-01-22 04:43:00,307,35,235,68.92833876221498,485,22572.8664495114,6929870,0.9153094462540716,0.06840390879478828,0.016286644951140065,0.0,0.0,41.758389261744966,0.9869706840390879,0.013029315960912053,0.0,0.0,65
2019-01-22 04:44:00,206,44,167,74.66019417475728,670,25175.40776699029,5186134,0.8009708737864077,0.16019417475728157,0.038834951456310676,0.0,0.0,37.712765957446805,0.9902912621359223,0.009708737864077669,0.0,0.0,30
2019-01-22 04:45:00,350,41,282,53.12285714285714,644,13779.294285714286,4822753,0.8485714285714285,0.12,0.03142857142857143,0.0,0.002857142857142857,33.54782608695652,0.9742857142857143,0.025714285714285714,0.0,0.0,89
2019-01-22 04:46:00,245,51,200,73.24897959183673,495,20475.938775510203,5016605,0.8326530612244898,0.13877551020408163,0.02857142857142857,0.0,0.0,75.54237288135593,0.9959183673469387,0.004081632653061225,0.0,0.0,53
2019-01-22 04:47:00,206,57,155,56.101941747572816,481,20833.606796116506,4291723,0.7766990291262136,0.1796116504854369,0.043689320388349516,0.0,0.0,106.92307692307692,0.970873786407767,0.009708737864077669,0.0,0.019417475728155338,31
2019-01-22 04:48:00,389,42,240,60.10539845758355,458,22199.884318766068,8635755,0.922879177377892,0.05398457583547558,0.02313624678663239,0.0,0.0,34.79736842105263,0.987146529562982,0.012853470437017995,0.0,0.0,102
2019-01-22 04:49:00,238,40,205,82.62605042016807,474,20826.4243697479,4956689,0.8865546218487395,0.08823529411764706,0.025210084033613446,0.0,0.0,68.89912280701755,0.9873949579831933,0.012605042016806723,0.0,0.0,44
2019-01-22 04:50:00,151,38,126,104.72847682119205,495,23194.139072847684,3502315,0.8543046357615894,0.12582781456953643,0.019867549668874173,0.0,0.0,76.33098591549296,0.9536423841059603,0.046357615894039736,0.0,0.0,29
2019-01-22 04:51:00,180,36,160,86.2611111111111,460,23029.93888888889,4145389,0.8944444444444445,0.06666666666666667,0.03888888888888889,0.0,0.0,84.8735632183908,1.0,0.0,0.0,0.0,30
2019-01-22 04:52:00,272,42,224,70.11397058823529,478,21193.665441176472,5764677,0.9007352941176471,0.08823529411764706,0.011029411764705883,0.0,0.0,57.72243346007605,1.0,0.0,0.0,0.0,60
2019-01-22 04:53:00,231,37,191,94.80086580086581,453,22882.26406926407,5285803,0.9090909090909091,0.08225108225108226,0.008658008658008658,0.0,0.0,44.02232142857143,0.9913419913419913,0.008658008658008658,0.0,0.0,35
2019-01-22 04:54:00,314,33,249,63.86624203821656,401,18692.87898089172,5869564,0.89171974522293,0.08917197452229299,0.01910828025477707,0.0,0.0,8.452459016393442,0.9968152866242038,0.0031847133757961785,0.0,0.0,76
2019-01-22 04:55:00,182,37,158,70.28571428571429,408,22686.994505494506,4129033,0.8791208791208791,0.09340659340659341,0.027472527472527472,0.0,0.0,154.1888888888889,0.9615384615384616,0.038461538461538464,0.0,0.0,34
2019-01-22 04:56:00,218,38,189,73.62844036697248,490,19894.75229357798,4337056,0.8715596330275229,0.07339449541284404,0.05504587155963303,0.0,0.0,97.05314009661836,1.0,0.0,0.0,0.0,39
2019-01-22 04:57:00,206,31,185,82.95631067961165,408,22497.805825242718,4634548,0.9320388349514563,0.06796116504854369,0.0,0.0,0.0,31.787128712871286,1.0,0.0,0.0,0.0,45
2019-01-22 04:58:00,209,34,178,81.44976076555024,497,21790.727272727272,4554262,0.9186602870813397,0.07177033492822966,0.009569377990430622,0.0,0.0,86.34313725490196,0.9904306220095693,0.009569377990430622,0.0,0.0,52
2019-01-22 04:59:00,190,51,171,70.76315789473684,497,24250.836842105262,4607659,0.8631578947368421,0.12105263157894737,0.015789473684210527,0.0,0.0,189.46067415730337,0.9894736842105263,0.010526315789473684,0.0,0.0,59
2019-01-22 05:00:00,209,40,165,87.73205741626795,1175,18551.82775119617,3877332,0.8086124401913876,0.14354066985645933,0.04784688995215311,0.0,0.0,62.791044776119406,0.9665071770334929,0.03349282296650718,0.0,0.0,47
2019-01-22 05:01:00,175,47,147,81.20571428571428,415,25464.76,4456333,0.8228571428571428,0.14857142857142858,0.02857142857142857,0.0,0.011428571428571429,137.31645569620252,1.0,0.0,0.0,0.0,40
2019-01-22 05:02:00,519,47,404,54.86512524084778,504,17055.38535645472,8851745,0.9460500963391136,0.05009633911368015,0.0038535645472061657,0.0,0.0019267822736030828,46.713147410358566,1.0,0.0,0.0,0.0,92
2019-01-22 05:03:00,327,42,259,66.90519877675841,497,22916.2996941896,7493630,0.8195718654434251,0.14984709480122324,0.03058103975535168,0.0,0.0030581039755351682,54.81619937694704,0.9785932721712538,0.021406727828746176,0.0,0.0,66
2019-01-22 05:04:00,214,46,191,99.02803738317758,504,25344.429906542056,5423708,0.9158878504672897,0.07009345794392523,0.014018691588785047,0.0,0.0,120.09569377990431,0.985981308411215,0.009345794392523364,0.0,0.004672897196261682,40
2019-01-22 05:05:00,249,45,215,75.09236947791165,504,20362.128514056225,5070170,0.9196787148594378,0.060240963855421686,0.020080321285140562,0.0,0.0,126.04545454545455,0.9598393574297188,0.028112449799196786,0.0,0.012048192771084338,48
2019-01-22 05:06:00,229,47,203,82.97379912663756,502,25751.489082969434,5897091,0.9475982532751092,0.043668122270742356,0.008733624454148471,0.0,0.004366812227074236,68.12053571428571,1.0,0.0,0.0,0.0,48
2019-01-22 05:07:00,265,39,202,71.15471698113207,502,23003.215094339623,6095852,0.9471698113207547,0.045283018867924525,0.007547169811320755,0.0,0.0,41.534615384615385,0.9962264150943396,0.0,0.0,0.0037735849056603774,96
2019-01-22 05:08:00,201,36,177,89.8457711442786,496,24337.915422885573,4891921,0.945273631840796,0.05472636815920398,0.0,0.0,0.0,67.87046632124353,0.9850746268656716,0.009950248756218905,0.0,0.004975124378109453,52
2019-01-22 05:09:00,243,44,193,70.81893004115226,483,21348.22633744856,5187619,0.9176954732510288,0.04938271604938271,0.03292181069958848,0.0,0.0,65.72457627118644,0.9670781893004116,0.00823045267489712,0.0,0.024691358024691357,40
2019-01-22 05:10:00,134,36,113,74.01492537313433,436,22924.201492537315,3071843,0.7761194029850746,0.11194029850746269,0.05970149253731343,0.05223880597014925,0.0,112.97709923664122,0.9328358208955224,0.03731343283582089,0.0,0.029850746268656716,21
2019-01-22 05:11:00,170,38,98,59.59411764705882,274,29465.4,5009118,0.8470588235294118,0.07058823529411765,0.07647058823529412,0.0058823529411764705,0.0,82.3558282208589,0.9764705882352941,0.023529411764705882,0.0,0.0,78
2019-01-22 05:12:00,169,41,137,83.57396449704142,436,26990.59171597633,4561410,0.7869822485207101,0.20118343195266272,0.011834319526627219,0.0,0.0,98.09146341463415,1.0,0.0,0.0,0.0,44
2019-01-22 05:13:00,320,38,281,65.1,428,16672.6,5335232,0.9,0.096875,0.003125,0.0,0.0,69.90506329113924,0.99375,0.00625,0.0,0.0,125
2019-01-22 05:14:00,146,41,115,76.70547945205479,475,24233.479452054795,3538088,0.8013698630136986,0.1780821917808219,0.02054794520547945,0.0,0.0,111.6,0.9863013698630136,0.0136986301369863,0.0,0.0,24
2019-01-22 05:15:00,199,39,152,81.58793969849246,492,25635.849246231155,5101534,0.8040201005025126,0.1457286432160804,0.05025125628140704,0.0,0.0,99.09278350515464,0.9849246231155779,0.01507537688442211,0.0,0.0,35
2019-01-22 05:16:00,133,36,103,63.13533834586466,496,20751.51879699248,2759952,0.7894736842105263,0.20300751879699247,0.007518796992481203,0.0,0.0,105.22222222222223,0.9924812030075187,0.007518796992481203,0.0,0.0,23
2019-01-22 05:17:00,149,36,116,80.96644295302013,526,26033.28187919463,3878959,0.7986577181208053,0.20134228187919462,0.0,0.0,0.0,51.4551724137931,0.9798657718120806,0.020134228187919462,0.0,0.0,26
2019-01-22 05:18:00,279,45,230,69.54121863799283,503,20881.247311827956,5825868,0.8888888888888888,0.1039426523297491,0.007168458781362007,0.0,0.0,78.82962962962964,0.992831541218638,0.007168458781362007,0.0,0.0,82
2019-01-22 05:19:00,233,46,194,68.91845493562232,483,21102.64806866953,4916917,0.8369098712446352,0.12446351931330472,0.03862660944206009,0.0,0.0,75.2433628318584,0.9914163090128756,0.008583690987124463,0.0,0.0,35
2019-01-22 05:20:00,269,48,225,69.28624535315986,503,18286.118959107807,4918966,0.8587360594795539,0.11895910780669144,0.022304832713754646,0.0,0.0,71.35271317829458,0.9888475836431226,0.011152416356877323,0.0,0.0,79
2019-01-22 05:21:00,350,49,262,58.77428571428572,488,18638.202857142856,6523371,0.9314285714285714,0.06285714285714286,0.005714285714285714,0.0,0.002857142857142857,78.51162790697674,0.9914285714285714,0.008571428571428572,0.0,0.0,165
2019-01-22 05:22:00,331,43,259,54.561933534743204,488,18309.16314199396,6060333,0.9395770392749244,0.04833836858006042,0.012084592145015106,0.0,0.0030211480362537764,23.01851851851852,0.9879154078549849,0.012084592145015106,0.0,0.0,134
2019-01-22 05:23:00,181,43,142,83.00552486187846,685,27596.75690607735,4995013,0.850828729281768,0.11602209944751381,0.03314917127071823,0.0,0.0,58.48850574712644,0.988950276243094,0.011049723756906077,0.0,0.0,42
2019-01-22 05:24:00,271,43,237,64.1660516605166,482,24147.431734317342,6543954,0.8819188191881919,0.08118081180811808,0.03690036900369004,0.0,0.0,94.3984962406015,0.992619926199262,0.007380073800738007,0.0,0.0,55
2019-01-22 05:25:00,229,44,167,67.33187772925764,496,25158.183406113538,5761224,0.8820960698689956,0.08296943231441048,0.034934497816593885,0.0,0.013100436681222707,120.35267857142857,0.9868995633187773,0.013100436681222707,0.0,0.0,60
2019-01-22 05:26:00,204,38,173,70.18627450980392,659,20797.16176470588,4242621,0.8725490196078431,0.10784313725490197,0.0196078431372549,0.0,0.0,110.07142857142857,0.9852941176470589,0.014705882352941176,0.0,0.0,35
2019-01-22 05:27:00,306,43,223,60.55555555555556,482,19015.42483660131,5818720,0.8790849673202614,0.06862745098039216,0.05228758169934641,0.0,0.0,75.85374149659864,0.9967320261437909,0.0032679738562091504,0.0,0.0,51
2019-01-22 05:28:00,287,32,219,61.041811846689896,496,21404.94425087108,6143219,0.9303135888501742,0.0627177700348432,0.006968641114982578,0.0,0.0,17.09285714285714,0.9930313588850174,0.006968641114982578,0.0,0.0,64
2019-01-22 05:29:00,223,32,186,88.82062780269058,476,24666.995515695067,5500740,0.9192825112107623,0.053811659192825115,0.026905829596412557,0.0,0.004484304932735426,36.51627906976744,0.9865470852017937,0.013452914798206279,0.0,0.0,35
2019-01-22 05:30:00,220,37,190,87.15454545454546,443,24528.55,5396281,0.8909090909090909,0.05,0.05909090909090909,0.0,0.004545454545454545,102.60280373831776,0.9863636363636363,0.013636363636363636,0.0,0.0,26
2019-01-22 05:31:00,244,36,214,86.34016393442623,443,24006.311475409835,5857540,0.8729508196721312,0.06967213114754098,0.05737704918032787,0.0,0.0,90.65975103734439,0.9877049180327869,0.012295081967213115,0.0,0.0,53
2019-01-22 05:32:00,266,36,216,71.13533834586467,504,20704.4022556391,5507371,0.8834586466165414,0.07518796992481203,0.041353383458646614,0.0,0.0,88.83333333333333,0.9887218045112782,0.011278195488721804,0.0,0.0,35
2019-01-22 05:33:00,286,43,212,74.25174825174825,450,23750.552447552447,6792658,0.9090909090909091,0.03146853146853147,0.05944055944055944,0.0,0.0,77.7589928057554,0.993006993006993,0.006993006993006993,0.0,0.0,48
